0.0 0.0 0.0
0.0 0.08333333333333333 0.381944477558136
0.0 0.16666666666666666 0.6944444179534912
0.0 0.25 0.9375
0.0 0.3333333333333333 1.1111111640930176
0.0 0.41666666666666663 1.2152776718139648
0.0 0.5 1.25
0.0 0.5833333333333333 1.2152776718139648
0.0 0.6666666666666666 1.1111111640930176
0.0 0.75 0.9375
0.0 0.8333333333333333 0.694444477558136
0.0 0.9166666666666666 0.3819444179534912
0.0 1.0 0.0

0.08333333333333333 0.0 0.3055555820465088
0.08333333333333333 0.08333333333333333 0.42655216252532485
0.08333333333333333 0.16666666666666666 0.6504887500749481
0.08333333333333333 0.25 0.8457730376702723
0.08333333333333333 0.3333333333333333 0.9897045541833214
0.08333333333333333 0.41666666666666663 1.0766802777292002
0.08333333333333333 0.5 1.1048270253147632
0.08333333333333333 0.5833333333333333 1.0735142619730624
0.08333333333333333 0.6666666666666666 0.9828017962906478
0.08333333333333333 0.75 0.8336117889168029
0.08333333333333333 0.8333333333333333 0.6292093343953001
0.08333333333333333 0.9166666666666666 0.38458770958024807
0.08333333333333333 1.0 0.2291666716337204

0.16666666666666666 0.0 0.5555555820465088
0.16666666666666666 0.08333333333333333 0.5576122152042075
0.16666666666666666 0.16666666666666666 0.6620532319581698
0.16666666666666666 0.25 0.7837460127490283
0.16666666666666666 0.3333333333333333 0.8827430587527867
0.16666666666666666 0.41666666666666663 0.9437839728392897
0.16666666666666666 0.5 0.9608461224468478
0.16666666666666666 0.5833333333333333 0.931784811329547
0.16666666666666666 0.6666666666666666 0.8568693105823468
0.16666666666666666 0.75 0.7394202986811172
0.16666666666666666 0.8333333333333333 0.5901642839518765
0.16666666666666666 0.9166666666666666 0.4454275248170901
0.16666666666666666 1.0 0.4166666865348816

0.25 0.0 0.75
0.25 0.08333333333333333 0.687048284359089
0.25 0.16666666666666666 0.6971215994330417
0.25 0.25 0.7411588266019639
0.25 0.3333333333333333 0.7869315441859285
0.25 0.41666666666666663 0.8156286471656915
0.25 0.5 0.8178907705189
0.25 0.5833333333333333 0.7900850404501447
0.25 0.6666666666666666 0.7329597556293285
0.25 0.75 0.6528932004930056
0.25 0.8333333333333333 0.5673764454150912
0.25 0.9166666666666666 0.516679027495568
0.25 1.0 0.5625

0.3333333333333333 0.0 0.888888955116272
0.3333333333333333 0.08333333333333333 0.7861106539803068
0.3333333333333333 0.16666666666666666 0.7304845978226825
0.3333333333333333 0.25 0.7071067811865476
0.3333333333333333 0.3333333333333333 0.6988134808381813
0.3333333333333333 0.41666666666666663 0.6914131121520224
0.3333333333333333 0.5 0.6758625243253197
0.3333333333333333 0.5833333333333333 0.6484126753423195
0.3333333333333333 0.6666666666666666 0.6108304712195725
0.3333333333333333 0.75 0.5719794587096277
0.3333333333333333 0.8333333333333333 0.5505951073080281
0.3333333333333333 0.9166666666666666 0.5743726953626354
0.3333333333333333 1.0 0.6666666865348816

0.41666666666666663 0.0 0.9722221493721008
0.41666666666666663 0.08333333333333333 0.8455512592857101
0.41666666666666663 0.16666666666666666 0.7469761911419941
0.41666666666666663 0.25 0.6720566614877053
0.41666666666666663 0.3333333333333333 0.615170452741627
0.41666666666666663 0.41666666666666663 0.5707350360555716
0.41666666666666663 0.5 0.5348236522194311
0.41666666666666663 0.5833333333333333 0.5067706477959982
0.41666666666666663 0.6666666666666666 0.49050045562454153
0.41666666666666663 0.75 0.494867808065596
0.41666666666666663 0.8333333333333333 0.5313054616773698
0.41666666666666663 0.9166666666666666 0.6085613833205105
0.41666666666666663 1.0 0.7291666269302368

0.5 0.0 1.0
0.5 0.08333333333333333 0.8618178863500676
0.5 0.16666666666666666 0.738335198186747
0.5 0.25 0.6288941186718159
0.5 0.3333333333333333 0.5335937081729945
0.5 0.41666666666666663 0.4541714171320118
0.5 0.5 0.39528470752104744
0.5 0.5833333333333333 0.3651780666174556
0.5 0.6666666666666666 0.3726780006926331
0.5 0.75 0.42042575147105343
0.5 0.8333333333333333 0.5034602287570356
0.5 0.9166666666666666 0.6149363592807447
0.5 1.0 0.75

0.5833333333333333 0.0 0.9722221493721008
0.5833333333333333 0.08333333333333333 0.8333867726300486
0.5833333333333333 0.16666666666666666 0.7003271252159061
